year,state,special,candidate,party,writein,candidatevotes,totalvotes
2012,Connecticut,FALSE,Linda E. McMahon,independent,FALSE,46520,1511764
2012,Connecticut,FALSE,Linda E. McMahon,republican,FALSE,604569,1511764
2012,Delaware,FALSE,Thomas R. Carper,democrat,FALSE,265415,399606
2012,Delaware,FALSE,Andrew Richard Groff,green,FALSE,3191,399606
2012,Delaware,FALSE,Alexander Pires,independent,FALSE,15300,399606
2012,Delaware,FALSE,Kevin Wade,republican,FALSE,115700,399606
2012,Florida,FALSE,Bill Nelson,democrat,FALSE,4523451,8189946
2012,Florida,FALSE,Naomi Craine,,TRUE,19,8189946
2012,Florida,FALSE,NA,NA,TRUE,12,8189946
2012,Florida,FALSE,Bill Gaylor,none,FALSE,126079,8189946
2012,Florida,FALSE,Chris Borgia,none,FALSE,82089,8189946
2012,Florida,FALSE,NA,NA,TRUE,2,8189946
2012,Florida,FALSE,NA,NA,TRUE,9,8189946
2012,Florida,FALSE,Connie Mack,republican,FALSE,3458267,8189946
2012,Florida,FALSE,NA,NA,TRUE,18,8189946
2012,Hawaii,FALSE,Over Vote,,FALSE,77,437159
2012,Hawaii,FALSE,Linda Lingle,republican,FALSE,160994,437159
2012,Hawaii,FALSE,Blank Vote,,FALSE,6599,437159
2012,Hawaii,FALSE,Mazie K. Hirono,democrat,FALSE,269489,437159
2012,Indiana,FALSE,Richard E. Mourdock,republican,FALSE,1133621,2560102
2012,Indiana,FALSE,Joe Donnelly,democrat,FALSE,1281181,2560102
2012,Indiana,FALSE,Andrew ??Andy?? Horning,libertarian,FALSE,145282,2560102
2012,Indiana,FALSE,NA,NA,TRUE,15,2560102
2012,Indiana,FALSE,NA,NA,TRUE,3,2560102
2012,Maine,FALSE,Danny Francis Dalton,,FALSE,5807,724720
2012,Maine,FALSE,Stephen M. Woods,,FALSE,10289,724720
2012,Maine,FALSE,Angus King,independent for Maine,FALSE,370580,724720
2012,Maine,FALSE,Blank Vote,,FALSE,24121,724720
2012,Maine,FALSE,Cynthia Ann Dill,democrat,FALSE,92900,724720
2012,Maine,FALSE,"Charles E. Summers, Jr.",republican,FALSE,215399,724720
2012,Maine,FALSE,Andrew Ian Dodge,Independent for Liberty,FALSE,5624,724720
2012,Maryland,FALSE,Benjamin L. Cardin,democrat,FALSE,1474028,2633234
2012,Maryland,FALSE,NA,NA,TRUE,151,2633234
2012,Maryland,FALSE,NA,NA,TRUE,2346,2633234
2012,Maryland,FALSE,Daniel John Bongino,republican,FALSE,693291,2633234
2012,Maryland,FALSE,S. Rob Sobhani,none,FALSE,430934,2633234
2012,Maryland,FALSE,NA,NA,TRUE,163,2633234
2012,Maryland,FALSE,NA,NA,TRUE,48,2633234
2012,Maryland,FALSE,NA,NA,TRUE,21,2633234
2012,Maryland,FALSE,Dean Ahmad,libertarian,FALSE,32252,2633234
2012,Massachusetts,FALSE,Blank Vote/Scattering,,FALSE,27643,3184196
2012,Massachusetts,FALSE,Scott P. Brown,republican,FALSE,1458048,3184196
2012,Massachusetts,FALSE,Elizabeth A. Warren,democrat,FALSE,1696346,3184196
2012,Massachusetts,FALSE,Other,,FALSE,2159,3184196
2012,Michigan,FALSE,NA,NA,TRUE,10,4652918
2012,Michigan,FALSE,Debbie Stabenow,democrat,FALSE,2735826,4652918
2012,Michigan,FALSE,NA,NA,TRUE,7,4652918
2012,Michigan,FALSE,Harley Mikkelson,green,FALSE,27890,4652918
2012,Michigan,FALSE,Richard A. Matkin,u.s. taxpayers,FALSE,26038,4652918
2012,Michigan,FALSE,John D. Litle,natural law,FALSE,11229,4652918
2012,Michigan,FALSE,Pete Hoekstra,republican,FALSE,1767386,4652918
2012,Michigan,FALSE,NA,NA,TRUE,48,4652918
2012,Michigan,FALSE,NA,NA,TRUE,4,4652918
2012,Michigan,FALSE,Scotty Boman,libertarian,FALSE,84480,4652918
2012,Minnesota,FALSE,NA,NA,TRUE,2582,2843207
2012,Minnesota,FALSE,Tim Davis,grassroots party,FALSE,30531,2843207
2012,Minnesota,FALSE,Michael Cavlan,minnesota open progressives,FALSE,13986,2843207
2012,Minnesota,FALSE,Kurt Bills,republican,FALSE,867974,2843207
2012,Minnesota,FALSE,Amy Klobuchar,democrat,FALSE,1854595,2843207
2012,Minnesota,FALSE,Stephen Williams,independence,FALSE,73539,2843207
2012,Mississippi,FALSE,"Albert N. Gore, Jr.",democrat,FALSE,503467,1241568
2012,Mississippi,FALSE,Shawn O'Hara,reform,FALSE,13194,1241568
2012,Mississippi,FALSE,Roger F. Wicker,republican,FALSE,709626,1241568
2012,Mississippi,FALSE,Thomas Cramer,constitution,FALSE,15281,1241568
2012,Missouri,FALSE,NA,NA,TRUE,4,2725793
2012,Missouri,FALSE,NA,NA,TRUE,5,2725793
2012,Missouri,FALSE,NA,NA,TRUE,6,2725793
2012,Missouri,FALSE,W. Todd Akin,republican,FALSE,1066159,2725793
2012,Missouri,FALSE,Claire McCaskill,democrat,FALSE,1494125,2725793
2012,Missouri,FALSE,NA,NA,TRUE,2,2725793
2012,Missouri,FALSE,NA,NA,TRUE,9,2725793
2012,Missouri,FALSE,NA,NA,TRUE,15,2725793
2012,Missouri,FALSE,Jonathan Dine,libertarian,FALSE,165468,2725793
2012,Montana,FALSE,Dan Cox,libertarian,FALSE,31892,486066
2012,Montana,FALSE,Jon Tester,democrat,FALSE,236123,486066
2012,Montana,FALSE,Denny Rehberg,republican,FALSE,218051,486066
2012,Nebraska,FALSE,Bob Kerrey,democrat,FALSE,332979,788572
2012,Nebraska,FALSE,Deb Fischer,republican,FALSE,455593,788572
2012,Nevada,FALSE,David Lory Vanderbeek,independent american,FALSE,48792,997805
2012,Nevada,FALSE,Dean Heller,republican,FALSE,457656,997805
2012,Nevada,FALSE,Shelley Berkley,democrat,FALSE,446080,997805
2012,Nevada,FALSE,Other,,FALSE,45277,997805
2012,New Jersey,FALSE,Ken Wolski,green,FALSE,15801,3376649
2012,New Jersey,FALSE,Robert ??Turk?? Turkavage,responsibility fairness integrity,FALSE,3532,3376649
2012,New Jersey,FALSE,Gregory Pason,socialist party usa,FALSE,2249,3376649
2012,New Jersey,FALSE,Robert Menendez,democrat,FALSE,1987680,3376649
2012,New Jersey,FALSE,Joe Kyrillos,republican,FALSE,1329534,3376649
2012,New Jersey,FALSE,Inder ??Andy?? Soni,america first,FALSE,3593,3376649
2012,New Jersey,FALSE,Gwen Diakos,jersey strong independents,FALSE,9359,3376649
2012,New Jersey,FALSE,Kenneth R. Kaplan,libertarian,FALSE,16803,3376649
2012,New Jersey,FALSE,J. David Dranikoff,totally independent candidate,FALSE,3834,3376649
2012,New Jersey,FALSE,Eugene Martin Lavergne,no slogan,FALSE,2198,3376649
2012,New Jersey,FALSE,Daryl Mikell Brooks,reform nation,FALSE,2066,3376649
2012,New Mexico,FALSE,Martin Heinrich,democrat,FALSE,395717,775793
2012,New Mexico,FALSE,Jon R. Barrie,independent american,FALSE,28199,775793
2012,New Mexico,FALSE,Heather A. Wilson,republican,FALSE,351260,775793
2012,New Mexico,FALSE,NA,NA,TRUE,617,775793
2012,New York,FALSE,Wendy Long,republican,FALSE,1514647,7116628
2012,New York,FALSE,Chris Edes,libertarian,FALSE,31894,7116628
2012,New York,FALSE,Kirsten E. Gillibrand,working families,FALSE,250580,7116628
2012,New York,FALSE,Colia Clark,green,FALSE,42442,7116628
2012,New York,FALSE,John Mangelli,common sense,FALSE,21985,7116628
2012,New York,FALSE,Wendy Long,conservative,FALSE,240819,7116628
2012,New York,FALSE,Kirsten E. Gillibrand,independence,FALSE,138255,7116628
2012,New York,FALSE,Blank Vote/Void Vote/Scattering,,FALSE,455963,7116628
2012,New York,FALSE,Kirsten E. Gillibrand,democrat,FALSE,4420043,7116628
2012,North Dakota,FALSE,Rick Berg,republican,FALSE,158401,321144
2012,North Dakota,FALSE,NA,NA,TRUE,1406,321144
2012,North Dakota,FALSE,Heidi Heitkamp,democrat,FALSE,161337,321144
2012,Ohio,FALSE,Josh Mandel,republican,FALSE,2435712,5449018
2012,Ohio,FALSE,Scott A. Rupert,independent,FALSE,250616,5449018
2012,Ohio,FALSE,Sherrod Brown,democrat,FALSE,2762690,5449018
2012,Pennsylvania,FALSE,Rayburn Douglas Smith,libertarian,FALSE,96926,5627422
2012,Pennsylvania,FALSE,Tom Smith,republican,FALSE,2509132,5627422
2012,Pennsylvania,FALSE,"Robert P. Casey, Jr.",democrat,FALSE,3021364,5627422
2012,Rhode Island,FALSE,NA,NA,TRUE,933,418189
2012,Rhode Island,FALSE,Sheldon Whitehouse,democrat,FALSE,271034,418189
2012,Rhode Island,FALSE,Benjamin Barrett Hinckley III,republican,FALSE,146222,418189
2012,Tennessee,FALSE,David Gatchell,independent,FALSE,6523,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,409,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,18,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,2,2321477
2012,Tennessee,FALSE,Shaun E. Crowell,independent,FALSE,20936,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,117,2321477
2012,Tennessee,FALSE,Bob Corker,republican,FALSE,1506443,2321477
2012,Tennessee,FALSE,Michel Joseph Long,independent,FALSE,8080,2321477
2012,Tennessee,FALSE,Troy Stephen Scoggin,independent,FALSE,7148,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,5,2321477
2012,Tennessee,FALSE,Mark E. Clayton,democrat,FALSE,705882,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,12,2321477
2012,Tennessee,FALSE,Kermit Steck,constitution,FALSE,18620,2321477
2012,Tennessee,FALSE,James Higdon,independent,FALSE,8085,2321477
2012,Tennessee,FALSE,Martin Pleasant,green,FALSE,38472,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,14,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,470,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,23,2321477
2012,Tennessee,FALSE,NA,NA,TRUE,218,2321477
2012,Texas,FALSE,John Jay Myers,libertarian,FALSE,162354,7864822
2012,Texas,FALSE,Ted Cruz,republican,FALSE,4440137,7864822
2012,Texas,FALSE,Paul Sadler,democrat,FALSE,3194927,7864822
2012,Texas,FALSE,David B. Collins,green,FALSE,67404,7864822
2012,Utah,FALSE,NA,NA,TRUE,1,1006901
2012,Utah,FALSE,Bill Barron,none,FALSE,7172,1006901
2012,Utah,FALSE,Orrin G. Hatch,republican,FALSE,657608,1006901
2012,Utah,FALSE,Shaun Lynn McCausland,constitution,FALSE,31905,1006901
2012,Utah,FALSE,Scott Howell,democrat,FALSE,301873,1006901
2012,Utah,FALSE,Daniel Geery,justice,FALSE,8342,1006901
2012,Vermont,FALSE,Pete Diamondstone,liberty union,FALSE,2511,292762
2012,Vermont,FALSE,Laurel Laframboise,votekiss,FALSE,877,292762
2012,Vermont,FALSE,NA,NA,TRUE,252,292762
2012,Vermont,FALSE,Chris Ericson,united states marijuana,FALSE,5924,292762
2012,Vermont,FALSE,John MacGovern,republican,FALSE,72898,292762
2012,Vermont,FALSE,Peter Moss,peace and prosperity,FALSE,2452,292762
2012,Vermont,FALSE,Bernard Sanders,independent,FALSE,207848,292762
2012,Virginia,FALSE,George F. Allen,republican,FALSE,1785542,3802196
2012,Virginia,FALSE,NA,NA,TRUE,6587,3802196
2012,Virginia,FALSE,Timothy M. Kaine,democrat,FALSE,2010067,3802196
2012,Washington,FALSE,Maria Cantwell,democrat,FALSE,1855493,3069417
2012,Washington,FALSE,Michael Baumgartner,republican,FALSE,1213924,3069417
2012,West Virginia,FALSE,Joe Manchin III,democrat,FALSE,399898,660202
2012,West Virginia,FALSE,Bob Henry Baber,mountain party,FALSE,19517,660202
2012,West Virginia,FALSE,John R. Raese,republican,FALSE,240787,660202
2012,Wisconsin,FALSE,NA,NA,TRUE,43,3009411
2012,Wisconsin,FALSE,scatter,,FALSE,3373,3009411
2012,Wisconsin,FALSE,NA,NA,TRUE,70,3009411
2012,Wisconsin,FALSE,Tammy Baldwin,democrat,FALSE,1547104,3009411
2012,Wisconsin,FALSE,Tommy G. Thompson,republican,FALSE,1380126,3009411
2012,Wisconsin,FALSE,Joseph Kexel,libertarian,FALSE,62240,3009411
2012,Wisconsin,FALSE,Nimrod Y. U. Allen III,i.d.e.a.,FALSE,16455,3009411
2012,Wyoming,FALSE,NA,NA,TRUE,417,250700
2012,Wyoming,FALSE,Joel Otto,country party,FALSE,6176,250700
2012,Wyoming,FALSE,John Barrasso,republican,FALSE,185250,250700
2012,Wyoming,FALSE,Tim Chesnut,democrat,FALSE,53019,250700
2012,Wyoming,FALSE,Over Vote,,FALSE,91,250700
2012,Wyoming,FALSE,Blank Vote,,FALSE,5747,250700
2014,Alabama,FALSE,NA,NA,TRUE,22484,818090
2014,Alabama,FALSE,Jeff Sessions,republican,FALSE,795606,818090
2014,Alaska,FALSE,NA,NA,TRUE,1376,282400
2014,Alaska,FALSE,Mark Begich,democrat,FALSE,129431,282400
2014,Alaska,FALSE,Mark S. Fish,libertarian,FALSE,10512,282400
2014,Alaska,FALSE,Ted Gianoutsos,nonaffiliated,FALSE,5636,282400
2014,Alaska,FALSE,Dan Sullivan,republican,FALSE,135445,282400
2014,Arkansas,FALSE,Tom Cotton,republican,FALSE,478819,847505
2014,Arkansas,FALSE,Mark L. Pryor,democrat,FALSE,334174,847505
2014,Arkansas,FALSE,Mark H. Swaney,green,FALSE,16797,847505
2014,Arkansas,FALSE,Nathan LaFrance,libertarian,FALSE,17210,847505
2014,Arkansas,FALSE,NA,NA,TRUE,505,847505
2014,Colorado,FALSE,Ra_l Acosta,unaffiliated,FALSE,24151,2041058
2014,Colorado,FALSE,NA,NA,TRUE,21,2041058
2014,Colorado,FALSE,Cory Gardner,republican,FALSE,983891,2041058
2014,Colorado,FALSE,Gaylon Kent,libertarian,FALSE,52876,2041058
2014,Colorado,FALSE,NA,NA,TRUE,17,2041058
2014,Colorado,FALSE,Bill Hammons,unity party of colorado,FALSE,6427,2041058
2014,Colorado,FALSE,Steve Shogan,unaffiliated,FALSE,29472,2041058
2014,Colorado,FALSE,Mark Udall,democrat,FALSE,944203,2041058
2014,Delaware,FALSE,Kevin Wade,republican,FALSE,98823,234038
2014,Delaware,FALSE,Christopher A. Coons,democrat,FALSE,130655,234038
2014,Delaware,FALSE,Andrew Groff,green,FALSE,4560,234038
2014,Georgia,FALSE,David A. Perdue,republican,FALSE,1358088,2567805
2014,Georgia,FALSE,NA,NA,TRUE,14,2567805
2014,Georgia,FALSE,M. Michelle Nunn,democrat,FALSE,1160811,2567805
2014,Georgia,FALSE,NA,NA,TRUE,9,2567805
2014,Georgia,FALSE,Amanda C. Swafford,libertarian,FALSE,48862,2567805
2014,Georgia,FALSE,NA,NA,TRUE,21,2567805
2014,Hawaii,TRUE,Blank Vote,,FALSE,15777,369703
2014,Hawaii,TRUE,Cam Cavasso,republican,FALSE,98006,369703
2014,Hawaii,TRUE,Michael Kokoski,libertarian,FALSE,8941,369703
2014,Hawaii,TRUE,Brian Schatz,democrat,FALSE,246827,369703
2014,Hawaii,TRUE,Over Vote,,FALSE,152,369703
2014,Idaho,FALSE,Nels Mitchell,democrat,FALSE,151574,437170
2014,Idaho,FALSE,James E. Risch,republican,FALSE,285596,437170
2014,Illinois,FALSE,Richard J. Durbin,democrat,FALSE,1929637,3603519
2014,Illinois,FALSE,Sharon Hansen,libertarian,FALSE,135316,3603519
2014,Illinois,FALSE,"James D. ""Jim"" Oberweis",republican,FALSE,1538522,3603519
2014,Illinois,FALSE,NA,NA,TRUE,12,3603519
2014,Illinois,FALSE,NA,NA,TRUE,1,3603519
2014,Illinois,FALSE,NA,NA,TRUE,31,3603519
2014,Iowa,FALSE,Douglas Butzier,libertarian,FALSE,8232,1129700
2014,Iowa,FALSE,Rick Stewart,independent,FALSE,26815,1129700
2014,Iowa,FALSE,NA,NA,TRUE,1111,1129700
2014,Iowa,FALSE,Bob Quast,bob quast for term limits,FALSE,5873,1129700
2014,Iowa,FALSE,Ruth Smith,nominated by petition,FALSE,4724,1129700
2014,Iowa,FALSE,Joni Ernst,republican,FALSE,588575,1129700
2014,Iowa,FALSE,Bruce Braley,democrat,FALSE,494370,1129700
2014,Kansas,FALSE,Greg Orman,independent,FALSE,368372,866191
2014,Kansas,FALSE,Pat Roberts,republican,FALSE,460350,866191
2014,Kansas,FALSE,Randall Batson,libertarian,FALSE,37469,866191
2014,Kentucky,FALSE,NA,NA,TRUE,17,1435868
2014,Kentucky,FALSE,David M. Patterson,libertarian,FALSE,44240,1435868
2014,Kentucky,FALSE,NA,NA,TRUE,53,1435868
2014,Kentucky,FALSE,Alison Lundergan Grimes,democrat,FALSE,584698,1435868
2014,Kentucky,FALSE,Mich McConnell,republican,FALSE,806787,1435868
2014,Kentucky,FALSE,NA,NA,TRUE,9,1435868
2014,Kentucky,FALSE,Gregory D. Welch,,TRUE,64,1435868
2014,Louisiana,FALSE,Brannon Lee McMorris,libertarian,FALSE,13034,3523183
2014,Louisiana,FALSE,Wayne Ables,democrat,FALSE,11323,3523183
2014,Louisiana,FALSE,Vallian Senegal,democrat,FALSE,3835,3523183
2014,Louisiana,FALSE,William P. Waymire Jr.,democrat,FALSE,4673,3523183
2014,Louisiana,FALSE,Bill Cassidy,republican,FALSE,1712379,3523183
2014,Louisiana,FALSE,Mary L. Landrieu,democrat,FALSE,1561210,3523183
2014,Louisiana,FALSE,Thomas Clements,republican,FALSE,14173,3523183
2014,Louisiana,FALSE,"""Rob"" Maness",republican,FALSE,202556,3523183
2014,Maine,FALSE,Other,,FALSE,269,616996
2014,Maine,FALSE,Blank Vote,,FALSE,12968,616996
2014,Maine,FALSE,Susan M. Collins,republican,FALSE,413505,616996
2014,Maine,FALSE,Shenna Bellows,democrat,FALSE,190254,616996
2014,Massachusetts,FALSE,Brian J. Herr,republican,FALSE,791950,2186789
2014,Massachusetts,FALSE,Blank Vote,,FALSE,101817,2186789
2014,Massachusetts,FALSE,Other,,FALSE,3072,2186789
2014,Massachusetts,FALSE,NA,NA,TRUE,6,2186789
2014,Massachusetts,FALSE,Edward J. Markey,democrat,FALSE,1289944,2186789
2014,Michigan,FALSE,NA,NA,TRUE,67,3121771
2014,Michigan,FALSE,Richard A. Matkin,u.s. taxpayers,FALSE,37529,3121771
2014,Michigan,FALSE,Terri Lynn Land,republican,FALSE,1290199,3121771
2014,Michigan,FALSE,Jim Fulner,libertarian,FALSE,62897,3121771
2014,Michigan,FALSE,Gary C. Peters,democrat,FALSE,1704936,3121771
2014,Michigan,FALSE,Chris Wahmhoff,green,FALSE,26137,3121771
2014,Michigan,FALSE,NA,NA,TRUE,6,3121771
2014,Minnesota,FALSE,Heather Johnson,libertarian,FALSE,29685,1981528
2014,Minnesota,FALSE,Steve Carlson,independence,FALSE,47530,1981528
2014,Minnesota,FALSE,Mike McFadden,republican,FALSE,850227,1981528
2014,Minnesota,FALSE,NA,NA,TRUE,881,1981528
2014,Minnesota,FALSE,Al Franken,democrat,FALSE,1053205,1981528
2014,Mississippi,FALSE,Travis W. Childers,democrat,FALSE,239439,631858
2014,Mississippi,FALSE,Shawn O'Hara,reform,FALSE,13938,631858
2014,Mississippi,FALSE,Thad Cochran,republican,FALSE,378481,631858
2014,Montana,FALSE,Steve Daines,republican,FALSE,213709,369826
2014,Montana,FALSE,Roger Roots,libertarian,FALSE,7933,369826
2014,Montana,FALSE,Amanda Curtis,democrat,FALSE,148184,369826
2014,Nebraska,FALSE,Dave Domina,democrat,FALSE,170127,540337
2014,Nebraska,FALSE,Todd F. Watson,by petition,FALSE,6260,540337
2014,Nebraska,FALSE,Jim Jenkins,by petition,FALSE,15868,540337
2014,Nebraska,FALSE,Ben Sasse,republican,FALSE,347636,540337
2014,Nebraska,FALSE,scatter,,TRUE,446,540337
2014,New Hampshire,FALSE,Jeanne Shaheen,democrat,FALSE,251184,488159
2014,New Hampshire,FALSE,Scott P. Brown,republican,FALSE,235347,488159
2014,New Hampshire,FALSE,scatter,,FALSE,1628,488159
2014,New Jersey,FALSE,Joseph Baratelli,libertarian,FALSE,16721,1869535
2014,New Jersey,FALSE,Cory A. Booker,democrat,FALSE,1043866,1869535
2014,New Jersey,FALSE,Antonio N. Sabas,independent,FALSE,3544,1869535
2014,New Jersey,FALSE,Jeff Bell,republican,FALSE,791297,1869535
2014,New Jersey,FALSE,Eugene Martin LaVergne,d-r party,FALSE,3890,1869535
2014,New Jersey,FALSE,Jeff Boss,independent,FALSE,4513,1869535
2014,New Jersey,FALSE,Hank Schroeder,economic growth,FALSE,5704,1869535
2014,New Mexico,FALSE,Allen E. Weh,republican,FALSE,229097,515506
2014,New Mexico,FALSE,Tom Udall,democrat,FALSE,286409,515506
2014,North Carolina,FALSE,Kay R. Hagan,democrat,FALSE,1377651,2915281
2014,North Carolina,FALSE,NA,NA,TRUE,201,2915281
2014,North Carolina,FALSE,Thom Tillis,republican,FALSE,1423259,2915281
2014,North Carolina,FALSE,NA,NA,TRUE,142,2915281
2014,North Carolina,FALSE,Sean Haugh,libertarian,FALSE,109100,2915281
2014,North Carolina,FALSE,John Rhodes,,TRUE,621,2915281
2014,North Carolina,FALSE,NA,NA,TRUE,4307,2915281
2014,Oklahoma,FALSE,Joan Farr,independent,FALSE,10554,820733
2014,Oklahoma,TRUE,Connie Johnson,democrat,FALSE,237923,820890
2014,Oklahoma,FALSE,Matt Silverstein,democrat,FALSE,234307,820733
2014,Oklahoma,TRUE,Mark T. Beard,independent,FALSE,25965,820890
2014,Oklahoma,FALSE,James M. Inhofe,republican,FALSE,558166,820733
2014,Oklahoma,FALSE,Ray Woods,independent,FALSE,9913,820733
2014,Oklahoma,TRUE,James Lankford,republican,FALSE,557002,820890
2014,Oklahoma,FALSE,Aaron DeLozier,independent,FALSE,7793,820733
2014,Oregon,FALSE,Mike Montchalin,libertarian,FALSE,44916,1461618
2014,Oregon,FALSE,Christina Jean Lugo,green,FALSE,32434,1461618
2014,Oregon,FALSE,Jeff Merkley,democrat,FALSE,814537,1461618
2014,Oregon,FALSE,Monica Wehby,republican,FALSE,538847,1461618
2014,Oregon,FALSE,James E. Leuenberger,constitution,FALSE,24212,1461618
2014,Oregon,FALSE,Other,,FALSE,6672,1461618
2014,Rhode Island,FALSE,Jack Reed,democrat,FALSE,223675,316898
2014,Rhode Island,FALSE,Mark S. Zaccaria,republican,FALSE,92684,316898
2014,Rhode Island,FALSE,NA,NA,TRUE,539,316898
2014,South Carolina,FALSE,Brad Hutto,working families,FALSE,24207,1240075
2014,South Carolina,FALSE,Brad Hutto,democrat,FALSE,456726,1240075
2014,South Carolina,TRUE,Jill Bossi,american,FALSE,21652,1238982
2014,South Carolina,FALSE,Lindsey Graham,republican,FALSE,672941,1240075
2014,South Carolina,TRUE,Joyce Dickerson,democrat,FALSE,459583,1238982
2014,South Carolina,FALSE,NA,NA,TRUE,4774,1240075
2014,South Carolina,TRUE,Tim Scott,republican,FALSE,757215,1238982
2014,South Carolina,TRUE,NA,NA,TRUE,532,1238982
2014,South Carolina,FALSE,Thomas Ravenel,petition,FALSE,47588,1240075
2014,South Carolina,FALSE,Victor Kocher,libertarian,FALSE,33839,1240075
2014,South Dakota,FALSE,Mike Rounds,republican,FALSE,140741,279412
2014,South Dakota,FALSE,Gordon Howie,independent,FALSE,8474,279412
2014,South Dakota,FALSE,Larry Pressler,independent,FALSE,47741,279412
2014,South Dakota,FALSE,Rick Weiland,democrat,FALSE,82456,279412
2014,Tennessee,FALSE,Martin Pleasant,green,FALSE,12570,1374065
2014,Tennessee,FALSE,Tom Emerson Jr.,independent,FALSE,11157,1374065
2014,Tennessee,FALSE,Gordon Ball,democrat,FALSE,437848,1374065
2014,Tennessee,FALSE,C. Salekin,independent,FALSE,787,1374065
2014,Tennessee,FALSE,Lamar Alexander,republican,FALSE,850087,1374065
2014,Tennessee,FALSE,Bartholomew J. Phillips,independent,FALSE,2386,1374065
2014,Tennessee,FALSE,Danny Page,independent,FALSE,7713,1374065
2014,Tennessee,FALSE,Edmund L. Gauthier,independent,FALSE,2314,1374065
2014,Tennessee,FALSE,Rick Tyler,independent,FALSE,5759,1374065
2014,Tennessee,FALSE,Joe Wilmoth,constitution,FALSE,36088,1374065
2014,Tennessee,FALSE,Eric Schechter,independent,FALSE,1673,1374065
2014,Tennessee,FALSE,NA,NA,TRUE,5,1374065
2014,Tennessee,FALSE,Joshua James,independent,FALSE,5678,1374065
2014,Texas,FALSE,NA,NA,TRUE,988,4648358
2014,Texas,FALSE,Rebecca Paddock,libertarian,FALSE,133751,4648358
2014,Texas,FALSE,"Emily ""Spicybrown"" Sanchez",green,FALSE,54701,4648358
2014,Texas,FALSE,John Cornyn,republican,FALSE,2861531,4648358
2014,Texas,FALSE,David M. Alameel,democrat,FALSE,1597387,4648358
2014,Virginia,FALSE,Ed. W. Gillespie,republican,FALSE,1055940,2184473
2014,Virginia,FALSE,Mark R. Warner,democrat,FALSE,1073667,2184473
2014,Virginia,FALSE,Robert C. Sarvis,libertarian,FALSE,53102,2184473
2014,Virginia,FALSE,NA,NA,TRUE,1764,2184473
2014,West Virginia,FALSE,Phil Hudok,constitution,FALSE,2566,453689
2014,West Virginia,FALSE,NA,NA,TRUE,5,453689
2014,West Virginia,FALSE,Natalie Tennant,democrat,FALSE,156360,453689
2014,West Virginia,FALSE,Shelley Moore Capito,republican,FALSE,281820,453689
2014,West Virginia,FALSE,John S. Buckley,libertarian,FALSE,7409,453689
2014,West Virginia,FALSE,Bob Henry Baber,mountain,FALSE,5504,453689
2014,West Virginia,FALSE,NA,NA,TRUE,10,453689
2014,West Virginia,FALSE,NA,NA,TRUE,7,453689
2014,West Virginia,FALSE,NA,NA,TRUE,8,453689
2014,Wyoming,FALSE,Curt Gottshall,independent,FALSE,13311,171153
2014,Wyoming,FALSE,Over Vote,,FALSE,130,171153
2014,Wyoming,FALSE,Joseph S. Porambo,libertarian,FALSE,3677,171153
2014,Wyoming,FALSE,Blank Vote,,FALSE,2633,171153
2014,Wyoming,FALSE,NA,NA,TRUE,471,171153
2014,Wyoming,FALSE,Michael B. Enzi,republican,FALSE,121554,171153
2014,Wyoming,FALSE,Charlie Hardy,democrat,FALSE,29377,171153
2016,Alabama,FALSE,Ron Crumpton,democrat,FALSE,748709,2087444
2016,Alabama,FALSE,Richard C. Shelby,republican,FALSE,1335104,2087444
2016,Alabama,FALSE,NA,NA,TRUE,3631,2087444
2016,Alaska,FALSE,Joe Miller,libertarian,FALSE,90825,311441
2016,Alaska,FALSE,Ted Gianoutsos,independent,FALSE,1758,311441
2016,Alaska,FALSE,Ray Metcalfe,democrat,FALSE,36200,311441
2016,Alaska,FALSE,Margaret Stock,independent,FALSE,41194,311441
2016,Alaska,FALSE,Breck A. Craig,independent,FALSE,2609,311441
2016,Alaska,FALSE,Lisa Murkowski,republican,FALSE,138149,311441
2016,Alaska,FALSE,NA,NA,TRUE,706,311441
2016,Arizona,FALSE,Anthony Camboni,none,TRUE,45,2530730
2016,Arizona,FALSE,Ann Kirkpatrick,democrat,FALSE,1031245,2530730
2016,Arizona,FALSE,NA,NA,TRUE,4,2530730
2016,Arizona,FALSE,NA,NA,TRUE,694,2530730
2016,Arizona,FALSE,Leonard Clark,independent,TRUE,83,2530730
2016,Arizona,FALSE,Sydney Dudikoff,republican,TRUE,494,2530730
2016,Arizona,FALSE,NA,NA,TRUE,34,2530730
2016,Arizona,FALSE,John McCain,republican,FALSE,1359267,2530730
2016,Arizona,FALSE,NA,NA,TRUE,223,2530730
2016,Arizona,FALSE,NA,NA,TRUE,7,2530730
2016,Arizona,FALSE,Gary Swing,green,FALSE,138634,2530730
2016,Arkansas,FALSE,John Boozman,republican,FALSE,661984,1107522
2016,Arkansas,FALSE,NA,NA,TRUE,1070,1107522
